id,date,price,name,external_id
100,06/07/23,,Carlton President,10434
101,06/08/23,138.3486239,Carlton President,10434
102,06/09/23,138.3486239,Carlton President,10434
103,06/10/23,,Carlton President,10434
104,06/11/23,110.146789,Carlton President,10434
105,06/12/23,216.4623853,Carlton President,10434
106,06/13/23,186.7706422,Carlton President,10434
107,06/14/23,195.3908257,Carlton President,10434
108,06/15/23,169.5302752,Carlton President,10434
109,06/16/23,156.1211009,Carlton President,10434
110,06/17/23,284.466055,Carlton President,10434
111,06/18/23,110.146789,Carlton President,10434
112,06/19/23,158.9944954,Carlton President,10434
113,06/20/23,124.5137615,Carlton President,10434
114,06/21/23,124.5137615,Carlton President,10434
115,06/22/23,145.5853211,Carlton President,10434
116,06/23/23,244.2385321,Carlton President,10434
117,06/24/23,244.2385321,Carlton President,10434
118,06/25/23,119.7247706,Carlton President,10434
119,06/26/23,151.3321101,Carlton President,10434
120,06/27/23,159.9522936,Carlton President,10434
121,06/28/23,225.0825688,Carlton President,10434
122,06/29/23,124.5137615,Carlton President,10434
123,06/30/23,110.146789,Carlton President,10434
124,07/01/23,165.6990826,Carlton President,10434
125,07/02/23,110.146789,Carlton President,10434
126,07/03/23,124.5137615,Carlton President,10434
127,07/04/23,124.5137615,Carlton President,10434
128,07/05/23,124.5137615,Carlton President,10434
129,07/06/23,124.5137615,Carlton President,10434
130,07/07/23,100.5688073,Carlton President,10434
131,07/08/23,131.2183486,Carlton President,10434
132,07/09/23,81.41284404,Carlton President,10434
133,07/10/23,121.640367,Carlton President,10434
134,07/11/23,114.9357798,Carlton President,10434
135,07/12/23,118.7669725,Carlton President,10434
136,07/13/23,119.7247706,Carlton President,10434
137,07/14/23,100.5688073,Carlton President,10434
138,07/15/23,139.8385321,Carlton President,10434
139,07/16/23,81.41284404,Carlton President,10434
140,07/17/23,114.9357798,Carlton President,10434
141,07/18/23,114.9357798,Carlton President,10434
142,07/19/23,114.9357798,Carlton President,10434
143,07/20/23,114.9357798,Carlton President,10434
144,07/21/23,100.5688073,Carlton President,10434
145,07/22/23,137.9229358,Carlton President,10434
146,07/23/23,81.41284404,Carlton President,10434
147,07/24/23,114.9357798,Carlton President,10434
148,07/25/23,114.9357798,Carlton President,10434
149,07/26/23,114.9357798,Carlton President,10434
150,07/27/23,114.9357798,Carlton President,10434
151,07/28/23,100.5688073,Carlton President,10434
152,07/29/23,116.8513761,Carlton President,10434
153,07/30/23,81.41284404,Carlton President,10434
154,07/31/23,114.9357798,Carlton President,10434
155,08/01/23,114.9357798,Carlton President,10434
156,08/02/23,114.9357798,Carlton President,10434
157,08/03/23,114.9357798,Carlton President,10434
158,08/04/23,100.5688073,Carlton President,10434
159,08/05/23,115.893578,Carlton President,10434
160,06/07/23,211,Grand Hotel Ter Duin,402292
161,06/08/23,191,Grand Hotel Ter Duin,402292
162,06/09/23,,Grand Hotel Ter Duin,402292
163,06/10/23,,Grand Hotel Ter Duin,402292
164,06/11/23,141,Grand Hotel Ter Duin,402292
165,06/12/23,,Grand Hotel Ter Duin,402292
166,06/13/23,161,Grand Hotel Ter Duin,402292
167,06/14/23,161,Grand Hotel Ter Duin,402292
168,06/15/23,211,Grand Hotel Ter Duin,402292
169,06/16/23,201,Grand Hotel Ter Duin,402292
170,06/17/23,306,Grand Hotel Ter Duin,402292
171,06/18/23,104,Grand Hotel Ter Duin,402292
172,06/19/23,141,Grand Hotel Ter Duin,402292
173,06/20/23,141,Grand Hotel Ter Duin,402292
174,06/21/23,101,Grand Hotel Ter Duin,402292
175,06/22/23,,Grand Hotel Ter Duin,402292
176,06/23/23,,Grand Hotel Ter Duin,402292
177,06/24/23,,Grand Hotel Ter Duin,402292
178,06/25/23,91,Grand Hotel Ter Duin,402292
179,06/26/23,161,Grand Hotel Ter Duin,402292
180,06/27/23,171,Grand Hotel Ter Duin,402292
181,06/28/23,181,Grand Hotel Ter Duin,402292
182,06/29/23,211,Grand Hotel Ter Duin,402292
183,06/30/23,191,Grand Hotel Ter Duin,402292
184,07/01/23,277,Grand Hotel Ter Duin,402292
185,07/02/23,161,Grand Hotel Ter Duin,402292
186,07/03/23,161,Grand Hotel Ter Duin,402292
187,07/04/23,161,Grand Hotel Ter Duin,402292
188,07/05/23,161,Grand Hotel Ter Duin,402292
189,07/06/23,161,Grand Hotel Ter Duin,402292
190,07/07/23,240,Grand Hotel Ter Duin,402292
191,07/08/23,240,Grand Hotel Ter Duin,402292
192,07/09/23,161,Grand Hotel Ter Duin,402292
193,07/10/23,161,Grand Hotel Ter Duin,402292
194,07/11/23,181,Grand Hotel Ter Duin,402292
195,07/12/23,161,Grand Hotel Ter Duin,402292
196,07/13/23,161,Grand Hotel Ter Duin,402292
197,07/14/23,181,Grand Hotel Ter Duin,402292
198,07/15/23,181,Grand Hotel Ter Duin,402292
199,07/16/23,161,Grand Hotel Ter Duin,402292
200,07/17/23,,Grand Hotel Ter Duin,402292
201,07/18/23,,Grand Hotel Ter Duin,402292
202,07/19/23,,Grand Hotel Ter Duin,402292
203,07/20/23,,Grand Hotel Ter Duin,402292
204,07/21/23,,Grand Hotel Ter Duin,402292
205,07/22/23,,Grand Hotel Ter Duin,402292
206,07/23/23,,Grand Hotel Ter Duin,402292
207,07/24/23,,Grand Hotel Ter Duin,402292
208,07/25/23,,Grand Hotel Ter Duin,402292
209,07/26/23,,Grand Hotel Ter Duin,402292
210,07/27/23,,Grand Hotel Ter Duin,402292
211,07/28/23,,Grand Hotel Ter Duin,402292
212,07/29/23,,Grand Hotel Ter Duin,402292
213,07/30/23,,Grand Hotel Ter Duin,402292
214,07/31/23,,Grand Hotel Ter Duin,402292
215,08/01/23,,Grand Hotel Ter Duin,402292
216,08/02/23,,Grand Hotel Ter Duin,402292
217,08/03/23,,Grand Hotel Ter Duin,402292
218,08/04/23,,Grand Hotel Ter Duin,402292
219,08/05/23,,Grand Hotel Ter Duin,402292
220,06/07/23,595.7,"voco The Hague, an IHG Hotel",7066792
221,06/08/23,190.7,"voco The Hague, an IHG Hotel",7066792
222,06/09/23,,"voco The Hague, an IHG Hotel",7066792
223,06/10/23,,"voco The Hague, an IHG Hotel",7066792
224,06/11/23,140.7,"voco The Hague, an IHG Hotel",7066792
225,06/12/23,210.7,"voco The Hague, an IHG Hotel",7066792
226,06/13/23,250.7,"voco The Hague, an IHG Hotel",7066792
227,06/14/23,,"voco The Hague, an IHG Hotel",7066792
228,06/15/23,,"voco The Hague, an IHG Hotel",7066792
229,06/16/23,190.7,"voco The Hague, an IHG Hotel",7066792
230,06/17/23,181.7,"voco The Hague, an IHG Hotel",7066792
231,06/18/23,136.7,"voco The Hague, an IHG Hotel",7066792
232,06/19/23,,"voco The Hague, an IHG Hotel",7066792
233,06/20/23,,"voco The Hague, an IHG Hotel",7066792
234,06/21/23,190.7,"voco The Hague, an IHG Hotel",7066792
235,06/22/23,,"voco The Hague, an IHG Hotel",7066792
236,06/23/23,199.7,"voco The Hague, an IHG Hotel",7066792
237,06/24/23,181.7,"voco The Hague, an IHG Hotel",7066792
238,06/25/23,140.7,"voco The Hague, an IHG Hotel",7066792
239,06/26/23,154.7,"voco The Hague, an IHG Hotel",7066792
240,06/27/23,154.7,"voco The Hague, an IHG Hotel",7066792
241,06/28/23,154.7,"voco The Hague, an IHG Hotel",7066792
242,06/29/23,154.7,"voco The Hague, an IHG Hotel",7066792
243,06/30/23,181.7,"voco The Hague, an IHG Hotel",7066792
244,07/01/23,213.2,"voco The Hague, an IHG Hotel",7066792
245,07/02/23,125.45,"voco The Hague, an IHG Hotel",7066792
246,07/03/23,138.2,"voco The Hague, an IHG Hotel",7066792
247,07/04/23,138.2,"voco The Hague, an IHG Hotel",7066792
248,07/05/23,146.7,"voco The Hague, an IHG Hotel",7066792
249,07/06/23,138.2,"voco The Hague, an IHG Hotel",7066792
250,07/07/23,150.95,"voco The Hague, an IHG Hotel",7066792
251,07/08/23,,"voco The Hague, an IHG Hotel",7066792
252,07/09/23,125.45,"voco The Hague, an IHG Hotel",7066792
253,07/10/23,138.2,"voco The Hague, an IHG Hotel",7066792
254,07/11/23,138.2,"voco The Hague, an IHG Hotel",7066792
255,07/12/23,138.2,"voco The Hague, an IHG Hotel",7066792
256,07/13/23,138.2,"voco The Hague, an IHG Hotel",7066792
257,07/14/23,150.95,"voco The Hague, an IHG Hotel",7066792
258,07/15/23,193.45,"voco The Hague, an IHG Hotel",7066792
259,07/16/23,125.45,"voco The Hague, an IHG Hotel",7066792
260,07/17/23,138.2,"voco The Hague, an IHG Hotel",7066792
261,07/18/23,138.2,"voco The Hague, an IHG Hotel",7066792
262,07/19/23,138.2,"voco The Hague, an IHG Hotel",7066792
263,07/20/23,138.2,"voco The Hague, an IHG Hotel",7066792
264,07/21/23,142.45,"voco The Hague, an IHG Hotel",7066792
265,07/22/23,185.7,"voco The Hague, an IHG Hotel",7066792
266,07/23/23,125.45,"voco The Hague, an IHG Hotel",7066792
267,07/24/23,138.2,"voco The Hague, an IHG Hotel",7066792
268,07/25/23,138.2,"voco The Hague, an IHG Hotel",7066792
269,07/26/23,138.2,"voco The Hague, an IHG Hotel",7066792
270,07/27/23,138.2,"voco The Hague, an IHG Hotel",7066792
271,07/28/23,142.45,"voco The Hague, an IHG Hotel",7066792
272,07/29/23,185.7,"voco The Hague, an IHG Hotel",7066792
273,07/30/23,121.2,"voco The Hague, an IHG Hotel",7066792
274,07/31/23,138.2,"voco The Hague, an IHG Hotel",7066792
275,08/01/23,138.2,"voco The Hague, an IHG Hotel",7066792
276,08/02/23,138.2,"voco The Hague, an IHG Hotel",7066792
277,08/03/23,138.2,"voco The Hague, an IHG Hotel",7066792
278,08/04/23,142.45,"voco The Hague, an IHG Hotel",7066792
279,08/05/23,185.7,"voco The Hague, an IHG Hotel",7066792
280,06/07/23,197.53,Courtyard by Marriott Amsterdam Airport,10744
281,06/08/23,,Courtyard by Marriott Amsterdam Airport,10744
282,06/09/23,168.8005,Courtyard by Marriott Amsterdam Airport,10744
283,06/10/23,284.307,Courtyard by Marriott Amsterdam Airport,10744
284,06/11/23,130.227,Courtyard by Marriott Amsterdam Airport,10744
285,06/12/23,168.747,Courtyard by Marriott Amsterdam Airport,10744
286,06/13/23,250.602,Courtyard by Marriott Amsterdam Airport,10744
287,06/14/23,178.377,Courtyard by Marriott Amsterdam Airport,10744
288,06/15/23,,Courtyard by Marriott Amsterdam Airport,10744
289,06/16/23,368.8905,Courtyard by Marriott Amsterdam Airport,10744
290,06/17/23,,Courtyard by Marriott Amsterdam Airport,10744
291,06/18/23,130.227,Courtyard by Marriott Amsterdam Airport,10744
292,06/19/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
293,06/20/23,197.637,Courtyard by Marriott Amsterdam Airport,10744
294,06/21/23,168.747,Courtyard by Marriott Amsterdam Airport,10744
295,06/22/23,188.007,Courtyard by Marriott Amsterdam Airport,10744
296,06/23/23,377.9855,Courtyard by Marriott Amsterdam Airport,10744
297,06/24/23,404.682,Courtyard by Marriott Amsterdam Airport,10744
298,06/25/23,139.857,Courtyard by Marriott Amsterdam Airport,10744
299,06/26/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
300,06/27/23,207.267,Courtyard by Marriott Amsterdam Airport,10744
301,06/28/23,188.007,Courtyard by Marriott Amsterdam Airport,10744
302,06/29/23,178.377,Courtyard by Marriott Amsterdam Airport,10744
303,06/30/23,159.7055,Courtyard by Marriott Amsterdam Airport,10744
304,07/01/23,177.8955,Courtyard by Marriott Amsterdam Airport,10744
305,07/02/23,130.227,Courtyard by Marriott Amsterdam Airport,10744
306,07/03/23,139.857,Courtyard by Marriott Amsterdam Airport,10744
307,07/04/23,197.637,Courtyard by Marriott Amsterdam Airport,10744
308,07/05/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
309,07/06/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
310,07/07/23,188.007,Courtyard by Marriott Amsterdam Airport,10744
311,07/08/23,178.377,Courtyard by Marriott Amsterdam Airport,10744
312,07/09/23,139.857,Courtyard by Marriott Amsterdam Airport,10744
313,07/10/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
314,07/11/23,293.937,Courtyard by Marriott Amsterdam Airport,10744
315,07/12/23,293.937,Courtyard by Marriott Amsterdam Airport,10744
316,07/13/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
317,07/14/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
318,07/15/23,168.747,Courtyard by Marriott Amsterdam Airport,10744
319,07/16/23,139.857,Courtyard by Marriott Amsterdam Airport,10744
320,07/17/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
321,07/18/23,168.747,Courtyard by Marriott Amsterdam Airport,10744
322,07/19/23,168.747,Courtyard by Marriott Amsterdam Airport,10744
323,07/20/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
324,07/21/23,188.007,Courtyard by Marriott Amsterdam Airport,10744
325,07/22/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
326,07/23/23,130.227,Courtyard by Marriott Amsterdam Airport,10744
327,07/24/23,130.227,Courtyard by Marriott Amsterdam Airport,10744
328,07/25/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
329,07/26/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
330,07/27/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
331,07/28/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
332,07/29/23,159.117,Courtyard by Marriott Amsterdam Airport,10744
333,07/30/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
334,07/31/23,149.487,Courtyard by Marriott Amsterdam Airport,10744
335,08/01/23,178.377,Courtyard by Marriott Amsterdam Airport,10744
336,08/02/23,178.377,Courtyard by Marriott Amsterdam Airport,10744
337,08/03/23,178.377,Courtyard by Marriott Amsterdam Airport,10744
338,08/04/23,207.267,Courtyard by Marriott Amsterdam Airport,10744
339,08/05/23,197.637,Courtyard by Marriott Amsterdam Airport,10744
340,06/07/23,172,The Fallon Hotel Alkmaar,6089839
341,06/08/23,151,The Fallon Hotel Alkmaar,6089839
342,06/09/23,,The Fallon Hotel Alkmaar,6089839
343,06/10/23,,The Fallon Hotel Alkmaar,6089839
344,06/11/23,76,The Fallon Hotel Alkmaar,6089839
345,06/12/23,96,The Fallon Hotel Alkmaar,6089839
346,06/13/23,96,The Fallon Hotel Alkmaar,6089839
347,06/14/23,138,The Fallon Hotel Alkmaar,6089839
348,06/15/23,155,The Fallon Hotel Alkmaar,6089839
349,06/16/23,181,The Fallon Hotel Alkmaar,6089839
350,06/17/23,126,The Fallon Hotel Alkmaar,6089839
351,06/18/23,76,The Fallon Hotel Alkmaar,6089839
352,06/19/23,96,The Fallon Hotel Alkmaar,6089839
353,06/20/23,99,The Fallon Hotel Alkmaar,6089839
354,06/21/23,106,The Fallon Hotel Alkmaar,6089839
355,06/22/23,153,The Fallon Hotel Alkmaar,6089839
356,06/23/23,161,The Fallon Hotel Alkmaar,6089839
357,06/24/23,235,The Fallon Hotel Alkmaar,6089839
358,06/25/23,90,The Fallon Hotel Alkmaar,6089839
359,06/26/23,120,The Fallon Hotel Alkmaar,6089839
360,06/27/23,139,The Fallon Hotel Alkmaar,6089839
361,06/28/23,154,The Fallon Hotel Alkmaar,6089839
362,06/29/23,168,The Fallon Hotel Alkmaar,6089839
363,06/30/23,214,The Fallon Hotel Alkmaar,6089839
364,07/01/23,,The Fallon Hotel Alkmaar,6089839
365,07/02/23,129,The Fallon Hotel Alkmaar,6089839
366,07/03/23,157,The Fallon Hotel Alkmaar,6089839
367,07/04/23,164,The Fallon Hotel Alkmaar,6089839
368,07/05/23,152,The Fallon Hotel Alkmaar,6089839
369,07/06/23,162,The Fallon Hotel Alkmaar,6089839
370,07/07/23,215,The Fallon Hotel Alkmaar,6089839
371,07/08/23,242,The Fallon Hotel Alkmaar,6089839
372,07/09/23,138,The Fallon Hotel Alkmaar,6089839
373,07/10/23,142,The Fallon Hotel Alkmaar,6089839
374,07/11/23,151,The Fallon Hotel Alkmaar,6089839
375,07/12/23,182,The Fallon Hotel Alkmaar,6089839
376,07/13/23,212,The Fallon Hotel Alkmaar,6089839
377,07/14/23,232,The Fallon Hotel Alkmaar,6089839
378,07/15/23,235,The Fallon Hotel Alkmaar,6089839
379,07/16/23,155,The Fallon Hotel Alkmaar,6089839
380,07/17/23,165,The Fallon Hotel Alkmaar,6089839
381,07/18/23,173,The Fallon Hotel Alkmaar,6089839
382,07/19/23,174,The Fallon Hotel Alkmaar,6089839
383,07/20/23,198,The Fallon Hotel Alkmaar,6089839
384,07/21/23,240,The Fallon Hotel Alkmaar,6089839
385,07/22/23,295,The Fallon Hotel Alkmaar,6089839
386,07/23/23,129,The Fallon Hotel Alkmaar,6089839
387,07/24/23,155,The Fallon Hotel Alkmaar,6089839
388,07/25/23,167,The Fallon Hotel Alkmaar,6089839
389,07/26/23,223,The Fallon Hotel Alkmaar,6089839
390,07/27/23,181,The Fallon Hotel Alkmaar,6089839
391,07/28/23,183,The Fallon Hotel Alkmaar,6089839
392,07/29/23,172,The Fallon Hotel Alkmaar,6089839
393,07/30/23,130,The Fallon Hotel Alkmaar,6089839
394,07/31/23,158,The Fallon Hotel Alkmaar,6089839
395,08/01/23,190,The Fallon Hotel Alkmaar,6089839
396,08/02/23,203,The Fallon Hotel Alkmaar,6089839
397,08/03/23,220,The Fallon Hotel Alkmaar,6089839
398,08/04/23,222,The Fallon Hotel Alkmaar,6089839
399,08/05/23,241,The Fallon Hotel Alkmaar,6089839
400,06/07/23,,Hotel Zuiderduin,10531
401,06/08/23,175,Hotel Zuiderduin,10531
402,06/09/23,,Hotel Zuiderduin,10531
403,06/10/23,,Hotel Zuiderduin,10531
404,06/11/23,84,Hotel Zuiderduin,10531
405,06/12/23,,Hotel Zuiderduin,10531
406,06/13/23,,Hotel Zuiderduin,10531
407,06/14/23,,Hotel Zuiderduin,10531
408,06/15/23,134,Hotel Zuiderduin,10531
409,06/16/23,,Hotel Zuiderduin,10531
410,06/17/23,190,Hotel Zuiderduin,10531
411,06/18/23,140,Hotel Zuiderduin,10531
412,06/19/23,,Hotel Zuiderduin,10531
413,06/20/23,150,Hotel Zuiderduin,10531
414,06/21/23,,Hotel Zuiderduin,10531
415,06/22/23,,Hotel Zuiderduin,10531
416,06/23/23,,Hotel Zuiderduin,10531
417,06/24/23,,Hotel Zuiderduin,10531
418,06/25/23,140,Hotel Zuiderduin,10531
419,06/26/23,,Hotel Zuiderduin,10531
420,06/27/23,150,Hotel Zuiderduin,10531
421,06/28/23,150,Hotel Zuiderduin,10531
422,06/29/23,160,Hotel Zuiderduin,10531
423,06/30/23,,Hotel Zuiderduin,10531
424,07/01/23,,Hotel Zuiderduin,10531
425,07/02/23,84,Hotel Zuiderduin,10531
426,07/03/23,170,Hotel Zuiderduin,10531
427,07/04/23,,Hotel Zuiderduin,10531
428,07/05/23,,Hotel Zuiderduin,10531
429,07/06/23,,Hotel Zuiderduin,10531
430,07/07/23,,Hotel Zuiderduin,10531
431,07/08/23,194,Hotel Zuiderduin,10531
432,07/09/23,,Hotel Zuiderduin,10531
433,07/10/23,,Hotel Zuiderduin,10531
434,07/11/23,,Hotel Zuiderduin,10531
435,07/12/23,,Hotel Zuiderduin,10531
436,07/13/23,,Hotel Zuiderduin,10531
437,07/14/23,180,Hotel Zuiderduin,10531
438,07/15/23,,Hotel Zuiderduin,10531
439,07/16/23,170,Hotel Zuiderduin,10531
440,07/17/23,,Hotel Zuiderduin,10531
441,07/18/23,,Hotel Zuiderduin,10531
442,07/19/23,,Hotel Zuiderduin,10531
443,07/20/23,,Hotel Zuiderduin,10531
444,07/21/23,,Hotel Zuiderduin,10531
445,07/22/23,,Hotel Zuiderduin,10531
446,07/23/23,170,Hotel Zuiderduin,10531
447,07/24/23,,Hotel Zuiderduin,10531
448,07/25/23,,Hotel Zuiderduin,10531
449,07/26/23,,Hotel Zuiderduin,10531
450,07/27/23,,Hotel Zuiderduin,10531
451,07/28/23,,Hotel Zuiderduin,10531
452,07/29/23,,Hotel Zuiderduin,10531
453,07/30/23,,Hotel Zuiderduin,10531
454,07/31/23,,Hotel Zuiderduin,10531
455,08/01/23,,Hotel Zuiderduin,10531
456,08/02/23,,Hotel Zuiderduin,10531
457,08/03/23,,Hotel Zuiderduin,10531
458,08/04/23,,Hotel Zuiderduin,10531
459,08/05/23,,Hotel Zuiderduin,10531
460,06/07/23,198.8,Resort Bad Boekelo,10373
461,06/08/23,161.8,Resort Bad Boekelo,10373
462,06/09/23,178.3,Resort Bad Boekelo,10373
463,06/10/23,184.3,Resort Bad Boekelo,10373
464,06/11/23,120.3,Resort Bad Boekelo,10373
465,06/12/23,139.3,Resort Bad Boekelo,10373
466,06/13/23,206.3,Resort Bad Boekelo,10373
467,06/14/23,196.3,Resort Bad Boekelo,10373
468,06/15/23,,Resort Bad Boekelo,10373
469,06/16/23,205.3,Resort Bad Boekelo,10373
470,06/17/23,,Resort Bad Boekelo,10373
471,06/18/23,162.3,Resort Bad Boekelo,10373
472,06/19/23,129.3,Resort Bad Boekelo,10373
473,06/20/23,134.3,Resort Bad Boekelo,10373
474,06/21/23,136.3,Resort Bad Boekelo,10373
475,06/22/23,152.3,Resort Bad Boekelo,10373
476,06/23/23,139.3,Resort Bad Boekelo,10373
477,06/24/23,185.3,Resort Bad Boekelo,10373
478,06/25/23,138.3,Resort Bad Boekelo,10373
479,06/26/23,143.3,Resort Bad Boekelo,10373
480,06/27/23,154.3,Resort Bad Boekelo,10373
481,06/28/23,,Resort Bad Boekelo,10373
482,06/29/23,147.3,Resort Bad Boekelo,10373
483,06/30/23,159.3,Resort Bad Boekelo,10373
484,07/01/23,,Resort Bad Boekelo,10373
485,07/02/23,142.3,Resort Bad Boekelo,10373
486,07/03/23,151.3,Resort Bad Boekelo,10373
487,07/04/23,140.3,Resort Bad Boekelo,10373
488,07/05/23,145.3,Resort Bad Boekelo,10373
489,07/06/23,151.3,Resort Bad Boekelo,10373
490,07/07/23,178.3,Resort Bad Boekelo,10373
491,07/08/23,204.3,Resort Bad Boekelo,10373
492,07/09/23,144.3,Resort Bad Boekelo,10373
493,07/10/23,141.3,Resort Bad Boekelo,10373
494,07/11/23,,Resort Bad Boekelo,10373
495,07/12/23,141.3,Resort Bad Boekelo,10373
496,07/13/23,141.3,Resort Bad Boekelo,10373
497,07/14/23,163.3,Resort Bad Boekelo,10373
498,07/15/23,178.3,Resort Bad Boekelo,10373
499,07/16/23,117.3,Resort Bad Boekelo,10373
500,07/17/23,127.3,Resort Bad Boekelo,10373
501,07/18/23,128.3,Resort Bad Boekelo,10373
502,07/19/23,141.3,Resort Bad Boekelo,10373
503,07/20/23,136.3,Resort Bad Boekelo,10373
504,07/21/23,155.3,Resort Bad Boekelo,10373
505,07/22/23,195.3,Resort Bad Boekelo,10373
506,07/23/23,119.3,Resort Bad Boekelo,10373
507,07/24/23,135.3,Resort Bad Boekelo,10373
508,07/25/23,139.3,Resort Bad Boekelo,10373
509,07/26/23,145.3,Resort Bad Boekelo,10373
510,07/27/23,132.3,Resort Bad Boekelo,10373
511,07/28/23,143.3,Resort Bad Boekelo,10373
512,07/29/23,172.3,Resort Bad Boekelo,10373
513,07/30/23,124.3,Resort Bad Boekelo,10373
514,07/31/23,133.3,Resort Bad Boekelo,10373
515,08/01/23,138.3,Resort Bad Boekelo,10373
516,08/02/23,135.3,Resort Bad Boekelo,10373
517,08/03/23,133.3,Resort Bad Boekelo,10373
518,08/04/23,149.3,Resort Bad Boekelo,10373
519,08/05/23,173.3,Resort Bad Boekelo,10373
520,06/07/23,196,Inntel Hotels Art Eindhoven,171045
521,06/08/23,163,Inntel Hotels Art Eindhoven,171045
522,06/09/23,164,Inntel Hotels Art Eindhoven,171045
523,06/10/23,197,Inntel Hotels Art Eindhoven,171045
524,06/11/23,113,Inntel Hotels Art Eindhoven,171045
525,06/12/23,153,Inntel Hotels Art Eindhoven,171045
526,06/13/23,169,Inntel Hotels Art Eindhoven,171045
527,06/14/23,,Inntel Hotels Art Eindhoven,171045
528,06/15/23,160,Inntel Hotels Art Eindhoven,171045
529,06/16/23,,Inntel Hotels Art Eindhoven,171045
530,06/17/23,307,Inntel Hotels Art Eindhoven,171045
531,06/18/23,162,Inntel Hotels Art Eindhoven,171045
532,06/19/23,158,Inntel Hotels Art Eindhoven,171045
533,06/20/23,192,Inntel Hotels Art Eindhoven,171045
534,06/21/23,172,Inntel Hotels Art Eindhoven,171045
535,06/22/23,147,Inntel Hotels Art Eindhoven,171045
536,06/23/23,121,Inntel Hotels Art Eindhoven,171045
537,06/24/23,193,Inntel Hotels Art Eindhoven,171045
538,06/25/23,121,Inntel Hotels Art Eindhoven,171045
539,06/26/23,205,Inntel Hotels Art Eindhoven,171045
540,06/27/23,202,Inntel Hotels Art Eindhoven,171045
541,06/28/23,254,Inntel Hotels Art Eindhoven,171045
542,06/29/23,147,Inntel Hotels Art Eindhoven,171045
543,06/30/23,149,Inntel Hotels Art Eindhoven,171045
544,07/01/23,165,Inntel Hotels Art Eindhoven,171045
545,07/02/23,104,Inntel Hotels Art Eindhoven,171045
546,07/03/23,128,Inntel Hotels Art Eindhoven,171045
547,07/04/23,140,Inntel Hotels Art Eindhoven,171045
548,07/05/23,140,Inntel Hotels Art Eindhoven,171045
549,07/06/23,178,Inntel Hotels Art Eindhoven,171045
550,07/07/23,165,Inntel Hotels Art Eindhoven,171045
551,07/08/23,290,Inntel Hotels Art Eindhoven,171045
552,07/09/23,244,Inntel Hotels Art Eindhoven,171045
553,07/10/23,186,Inntel Hotels Art Eindhoven,171045
554,07/11/23,170,Inntel Hotels Art Eindhoven,171045
555,07/12/23,187,Inntel Hotels Art Eindhoven,171045
556,07/13/23,197,Inntel Hotels Art Eindhoven,171045
557,07/14/23,204,Inntel Hotels Art Eindhoven,171045
558,07/15/23,208,Inntel Hotels Art Eindhoven,171045
559,07/16/23,132,Inntel Hotels Art Eindhoven,171045
560,07/17/23,125,Inntel Hotels Art Eindhoven,171045
561,07/18/23,125,Inntel Hotels Art Eindhoven,171045
562,07/19/23,119,Inntel Hotels Art Eindhoven,171045
563,07/20/23,117,Inntel Hotels Art Eindhoven,171045
564,07/21/23,111,Inntel Hotels Art Eindhoven,171045
565,07/22/23,135,Inntel Hotels Art Eindhoven,171045
566,07/23/23,103,Inntel Hotels Art Eindhoven,171045
567,07/24/23,121,Inntel Hotels Art Eindhoven,171045
568,07/25/23,123,Inntel Hotels Art Eindhoven,171045
569,07/26/23,131,Inntel Hotels Art Eindhoven,171045
570,07/27/23,119,Inntel Hotels Art Eindhoven,171045
571,07/28/23,134,Inntel Hotels Art Eindhoven,171045
572,07/29/23,162,Inntel Hotels Art Eindhoven,171045
573,07/30/23,142,Inntel Hotels Art Eindhoven,171045
574,07/31/23,119,Inntel Hotels Art Eindhoven,171045
575,08/01/23,119,Inntel Hotels Art Eindhoven,171045
576,08/02/23,125,Inntel Hotels Art Eindhoven,171045
577,08/03/23,132,Inntel Hotels Art Eindhoven,171045
578,08/04/23,123,Inntel Hotels Art Eindhoven,171045
579,08/05/23,139,Inntel Hotels Art Eindhoven,171045
580,06/07/23,592.3348624,Mainport Design Hotel,538195
581,06/08/23,247.9541284,Mainport Design Hotel,538195
582,06/09/23,280.8027523,Mainport Design Hotel,538195
583,06/10/23,312.5917431,Mainport Design Hotel,538195
584,06/11/23,170.6009174,Mainport Design Hotel,538195
585,06/12/23,339.0825688,Mainport Design Hotel,538195
586,06/13/23,,Mainport Design Hotel,538195
587,06/14/23,,Mainport Design Hotel,538195
588,06/15/23,360.2752294,Mainport Design Hotel,538195
589,06/16/23,285.0412844,Mainport Design Hotel,538195
590,06/17/23,514.9816514,Mainport Design Hotel,538195
