Ivory Inn Hotel Doha,"You're eligible for a Genius discount at Ivory Inn Hotel Doha! To save at this property, all you have to do is 
sign in
.


 
Just 10 minutes’ drive from Doha International Airport, Gulf Pearls offers air-conditioned accommodation with free Wi-Fi and a balcony. It has an elevator and a 24-hour front desk.

A living room with a satellite TV is in Pearls Hotel’s spacious suites. Some include a kitchen including with a microwave. All include a private bathroom and an iron.

Ivory Inn Hotel Doha Apartment has in in-house à la carte restaurant. Room service is also available.

Luggage storage and newspapers are available at the reception. The staff at Gulf Pearls provides a dry cleaning service.

Ivory Inn Hotel Doha Apartment is centrally located in Al Jabar. Ramez Shopping Centre is just 300 metres away.","Building no-31 Zone - 39 Street no-842, Doha, Qatar",25.27240791,51.50717854,{},338793,7.6,https://www.booking.com/hotel/qa/gulf-pearls-apartment.en-gb.html
The Torch Doha,"This design hotel, situated in a torch-shaped building, in Doha features a revolving restaurant and panoramic views across the city. It includes an infinity pool, a health club, and beauty parlour.

Featuring a mood light system with 12 different colours, all accommodations at The Torch Doha come with air conditioning, a minibar and private bathroom. All are spacious and modern in style, and offer free Wi-Fi.

Breakfast is served daily at the Flying Carpet restaurant with its chic décor, including flying carpets. For dinner, guests can enjoy Italian pastas and Mediterranean meats.

The Torch is connected by a walkway to Villaggio, Doha’s largest shopping mall. Khalifa Stadium is 200 metres away. Free private parking is available at The Torch Doha.","Al Waab Street, Aspire Zone, Doha, Qatar",25.26222043,51.44506931,{},341896,8.6,https://www.booking.com/hotel/qa/the-torch.en-gb.html
Musherib Hotel,"You're eligible for a Genius discount at Musherib Hotel! To save at this property, all you have to do is 
sign in
.


 
Located just 5 minutes' drive from the Corniche and a 5-minute walk from Doha’s Souq Waqif, this hotel provides spacious guest rooms with satellite TV. The hotel also has an à-la-carte restaurant and offers free private parking.

The air-conditioned guest accommodations at Musherib Hotel come with carpeted floors and modern furniture. All include free Wi-Fi, a minibar and a private bathroom with a shower.

A continental breakfast is served daily in Musherib’s restaurant with its marble floors and paintings. Guests can also order in room service or get a soft drink at the hotel’s snack bar.

The property is located a 5-minute drive from the Corniche and the city centre.An airport shuttle is available upon request.","Al Diwan Street , Doha, Qatar",25.28004312,51.52631879,{},344099,8,https://www.booking.com/hotel/qa/musherib.en-gb.html
Concorde Hotel Doha,"You're eligible for a Genius discount at Concorde Hotel Doha! To save at this property, all you have to do is 
sign in
.


 
Concorde Hotel Doha is located between the Banks street and Old Airport, a 23 minute drive away from the new Hamad International Airport. Souq Waqif is only a 5 minute drive away. Free WiFi is available throughout the entire property.

All rooms at the Concorde Hotel offer a flat-screen TV, an electric kettle, a mini bar and a work desk. Some rooms offer a dining area, wardrobe, iron facilities and a seating area. The bathrooms offer free toiletries.

A great dining experience at our main restaurant “Olives” where we serve an international breakfast, business lunch and dinners. Concorde also provide an authentic Italian and French cuisine in our Corsica restaurant, where pasta and pizza are served.

Our Meeting Rooms are welcoming our guests to hold their meetings, wedding and events. Enjoy our Spa relaxation options, sauna and Jacuzzi and 24 Hrs GYM. Corniche is an 8 minute drive away while Doha’s City Centre Mall and West Bay are both a 15 minute drive away from the hotel.","Bank Street, Doha, Qatar",25.27539365,51.54166639,{},357102,7.9,https://www.booking.com/hotel/qa/concorde-doha.en-gb.html
Kingsgate Hotel Doha by Millennium Hotels,"You're eligible for a Genius discount at Kingsgate Hotel Doha by Millennium Hotels! To save at this property, all you have to do is 
sign in
.


 
Just 15 minutes’ drive to Doha International Airport, Kingsgate Hotel offers spacious rooms with a kitchenette and free Wi-Fi. It has a 24-hour front desk and a breakfast buffet restaurant.

Each room comes with a 32-inch satellite TV and a kitchenette with a microwave and an electric kettle. Some rooms have floor-to-ceiling windows or a balcony with views of Doha.

Selection Restaurant serves a rich buffet-style breakfast daily and 'Eat and Drink' Fridge as you go. After breakfast, guests can relax in the sauna or work out in the gym. There is also an indoor pool.

Kingsgate is a 5 minutes' walk from Souq Wakif and Bank Street. Car rentals are offered by the staff at Kingsgate Hotel Doha by Millennium Hotels. Newspapers and luggage storage are available at the front desk.","Ali Bin Abdallah Old Ghanim,   Doha, Qatar",25.28637551,51.53856575,{},358528,8,https://www.booking.com/hotel/qa/kingsgate-doha.en-gb.html
Gokulam Park Doha,"You're eligible for a Genius discount at Gokulam Park Doha! To save at this property, all you have to do is 
sign in
.


 
The Gokulam Park Doha features a swimming pool and elegantly decorated rooms in Doha’s city centre. It offers a fitness centre and a restaurant. It has free Wi-Fi and a free private parking.

The air-conditioned suites and rooms at Gokulam Park Doha are modernly fitted and decorated with wooden floors and soft colours. They include a satellite TV and a minibar. Each unit has a seating area or a living room.

It is also possible to enjoy a selection of regional and international cuisine in the hotel’s restaurant. Alternatively, the area offers several other catering options.

For those guests wanting to stay in shape, the Gokulam offer a well-appointed fitness centre. After a busy day, it is possible to enjoy the swimming pool or lay down in the sun loungers. The tour desk and the concierge service can help guests to plan their visit to Doha.

The hotel is just 10 minutes by car from the airport. Corniche Road, the Islamic Art Museum, and the government offices, are all easy reachable. The Souq Waqif is 10 minutes’ drive from the hotel.

The fitness center is currently unavailable due to renovation.","Old Salata Area,   Doha, Qatar",25.287559,51.54702276,{},360895,7.1,https://www.booking.com/hotel/qa/gokulam-park-doha.en-gb.html
"InterContinental Doha The City, an IHG Hotel","Situated in Doha’s West Bay, this 5-star hotel offers modern accommodation featuring flat-screen TV. All suites include a kitchen. There is a state-of-the-art fitness centre and an outdoor pool. City Centre Mall is across the street and Souq Waqif is a short drive away.

 The air-conditioned rooms at InterContinental Doha The City have a private bathroom stocked with luxury toiletries and a hairdryer. Some rooms include a separate living room or a view of West Bay.

Guests can enjoy the hotel’s four innovative restaurants serving international cuisine and three lounge bars, including the highest lounge in Doha boasting stunning views of the Doha skyline.

Guests can relax in the sauna or hot tub after a workout at the outdoor sports court. They can also pick up souvenirs at the hotel’s gift shop.

Diplomatic Street and the Doha Exhibition and Convention Centre are just 5 minutes by car. Hamad International Airport Doha is 20 minutes from the InterContinental Doha The City.","Off Al Wahda Road,, 22178 Doha, Qatar",25.326407,51.525011,{},361959,8.3,https://www.booking.com/hotel/qa/intercontinental-doha-the-city.en-gb.html
Al Khariss Hotel,"Situated in the middle of Souq Waqef, Al Khariss offers air-conditioned rooms with free Wi-Fi. It has a 24-hour front desk and an elevator. It also has an à la carte restaurant.

The bright rooms at Al Khariss Hotel come with a TV and a private bathroom. Each is fitted with a fan and a safety deposit box. Soft colours, wooden furniture, and white lines are part of the bright décor.

Newspapers and luggage storage are available at the front desk. A laundry service, including ironing, is also offered.

The Corniche and Doha’s city centre are about a 10-minute drive from the hotel. Doha International Airport is 30 minutes by car, and a shuttle can be arranged.","Souq Waqef , Aljassra , Doha ,Qatar, Doha, Qatar",25.28817257,51.53372169,{},368086,6.5,https://www.booking.com/hotel/qa/al-khariss.en-gb.html
The St. Regis Doha,"This 5-star hotel features a private beach area, an outdoor swimming pool, and tennis courts. All air-conditioned rooms have views of the Arabian Gulf and private marble bathrooms.

The spacious, modern suites at the St. Regis Doha include a 42-inch flat-screen TV and an iPod docking station. The bathroom is stocked with Remède toiletries and comes with a deep soaking tub and a separate rain shower.

The hotel offers valet parking, a concierge, and a 24 hour butler service. Guests can enjoy a relaxing massage at the Remède spa and wellness centre. A fitness centre and sauna are also available.

The St. Regis Doha is located less than 2 km from the Qatar Exhibition centre, and less than 5km from The Pearl-Qatar man-made islands. It is just under 15 minutes’ drive to City Centre Mall.","Westbay, Doha, Qatar",25.35040598,51.5278101,{},371308,8.6,https://www.booking.com/hotel/qa/the-st-regis-doha.en-gb.html
K108 Hotel Doha,"Hotel K108 is an 8-minute drive from Doha International Airport. Its restaurant Yum Yum® is situated on the top floor and offers panoramic views of Doha.

The air-conditioned rooms are decorated in a modern style with white and olive green colours. Each is fitted with floor-to-ceiling windows and wooden furniture. The rooms feature a 32” flat-screen TV, minibar, and toiletries.

International cuisine with daily special dishes is served at the restaurant. A freshly prepared breakfast is provided in the morning. Room service is available as well.

Free Wi-Fi is available throughout K108. There is a 24-hour front desk, which offers express check in and check out services.  A laundry service is also provided.

Hotel K108 is a 5-minute drive from Souq Waqif and the Museum of Islamic Art. Free private parking is possible on site.","Al Ghanim, Doha – Qatar, Doha, Qatar",25.28147406,51.54046208,{},384561,7.8,https://www.booking.com/hotel/qa/k108.en-gb.html
Magnum Hotel & Suites West Bay,"You're eligible for a Genius discount at Magnum Hotel & Suites West Bay! To save at this property, all you have to do is 
sign in
.


 
Situated in Doha’s Diplomatic Area, Magnum Hotel & Suites West Bay overlooks the Arabian Gulf. It features state-of-the-art indoor swimming pool and 4 dining options.

The elegantly decorated suites come with a sea or city view and 24-hour room service. Each has a living room with dining area and a flat-screen TV. The well-equipped kitchen includes a stove, a microwave and a fridge.

The property provides a car rental desk, a mini-mart and a hair salon. Free parking is available at a nearby location.

Magnum Hotel & Suites West Bay is a 750 m walk from City Centre Mall and the Corniche promenade is 8 km away. Doha International Airport is 22 km away by car. Airport shuttle is available at request.","West Bay, Doha, Qatar",25.32903473,51.52905464,{},391799,6.8,https://www.booking.com/hotel/qa/governor-west-bay-suites-and-resedience.en-gb.html
Millennium Central Doha,"You're eligible for a Genius discount at Millennium Central Doha! To save at this property, all you have to do is 
sign in
.


 
Just a 5-minute drive from the Corniche promenade, Millennium Central Doha features an indoor swimming pool, a gym and a spa with sauna. Guests can unwind with the available relaxing massage treatments.

Free Wi-Fi is available in all the rooms and suites at Millennium Central Doha. Each bright accommodation features a flat-screen TV, a minibar and an electric kettle. The bathroom has a hairdryer and a bathrobe.

The hotel has restaurants serving oriental and international cuisine. Guest can be served breakfast in the room upon request. Room service is available 24 hours.

Millennium Central Doha is a 5-minute drive from Souq Waqif and the National Islamic Museum. Doha International Airport is a 5-minute drive away. The hotel has a 24-hour front desk that can arrange ironing and laundry services.","Airport Road, 14595 Doha, Qatar",25.27445501,51.54209554,{},391800,8,https://www.booking.com/hotel/qa/copthorne-doha.en-gb.html
"Crowne Plaza Doha - The Business Park, an IHG Hotel","Featuring a rooftop heated swimming pool and an open-air Jacuzzi®, 5-star Crowne Plaza Doha - The Business Park offers a business centre, spa and fitness centre. With a 24-hour reception, it is 15-20 minutes’ drive from Hamad International Airport.

Overlooking Doha or the iconic Event Centre globe in the business park, each spacious room and suite offers luxury bedding. The modern, private bathrooms provide bathrobes, slippers and free toiletries.

Middle Eastern, European and Brazilian cuisine are served at the 7 on-site restaurants, one located by the pool. There is also a cocktail bar and 24-hour room service.

Wellness treatments are available at the on-site spa, as are a sauna and a steam room. Staff can book tours or arrange car hire through the concierge.

Set in the financial district, Crowne Plaza Doha - The Business Park Doha is a 5-minute drive from bustling Souq Waqif and a 7-minute drive from the Corniche. On-site parking is free.

Please Note: Ministry of Interior in the State of Qatar requires travelers with passports issued by countries including India, Iran, Pakistan, Thailand and Ukraine to book their accommodation on the Discover Qatar Visa on Arrival Portal prior to their arrival into the country.","Airport Road, P.O. Box 22080, Doha, State of , 25556 Doha, Qatar",25.27336986,51.54157385,{},419923,8.4,https://www.booking.com/hotel/qa/crowne-plaza-doha.en-gb.html
Souq Waqif Boutique Hotels - Tivoli,"Nestled in the heart of the historic Souq Waqif and just 15 minutes from Doha International Airport, Souq Waqif Boutique Hotels is a collection of 9 historic buildings featuring intricate décor and architecture to ensure the finest in Qatari hospitality for your stay in Doha.

All rooms at the Souq Waqif Boutique Hotels feature fresh and contemporary interior. Each room includes a flat-screen TV, a seating area and a desk.

Enjoy an eclectic dining experience at any one of the hotel's 8 restaurants and retreat to the spa by choosing from a range of treatments carefully crafted to fuse the ancient traditions of Arabia with cutting edge skincare.

Souq Waqif Boutique Hotels is a 10 minutes’ walk from the Museum of Islamic Art and 5 minutes away from the Corniche. The property is a 700m walk to the Souq Waqif Metro Station - Gold line.","Souq Waqif , PO Box 3496, 1274 Doha, Qatar",25.2878185,51.53239399,{},427111,8.5,https://www.booking.com/hotel/qa/souq-waqif-boutique-hotels-by-avani.en-gb.html
Four Points by Sheraton Doha,"Located 2 km from the Corniche Road in central Doha, Four Points by Sheraton Doha offers a wellness centre and an outdoor pool. It has elegant rooms with free Wi-Fi, and is 12 km from the international airport.

Each room at the Four Points by Sheraton Doha is decorated in a mix between classic and modern styles. They all come with a 55-inch Smart TV, iPod docking station, and minibar. Modern bathrooms are fitted with shower and bidet.

Guests can enjoy the variety of Middle Eastern and international dishes offered in the restaurant. A buffet breakfast and room service are also available.

A variety of massages and beauty treatments can be arranged at the spa, which also offers a sauna. After a busy day, the garden and the bar are perfect options to relax.

The Four Points by Sheraton Doha is located a 15-minute drive from Pearl Qatar and the Qatar Museum.","Al Diwan Street, Musheireb, Doha, Qatar",25.28275946,51.52341664,{},435552,8.4,https://www.booking.com/hotel/qa/amari-doha.en-gb.html
Four Seasons Hotel Doha,"Located in the heart of a dynamic capital, Four Seasons Hotel Doha offers luxurious accommodation with its own private beach and exclusive marina. It also features 5 different pools including grotto pools and an award-winning Spa & Wellness Center. Four Seasons Hotel Doha is a haven for business travelers and pleasure seekers to Qatar.

The hotel boasts of contemporary and stylishly-designed rooms and suites with floor-to-ceiling windows that offer panoramic views of the Arabian Gulf or the city of Doha.

Guests have an exciting collection of dining offerings such as world largest Nobu: serving new style Japanese cuisines. The Pool Grill set on the water’s edge offers a panoramic view of the Gulf while the Shisha Terrace overlooks the marina and provides true Arabic food and wide selections of Shisha flavors.

Luxurious treatment with world-class service at Four Seasons Hotel Doha. The three-story spa offers an extensive variety of facial and body treatments as well as a comprehensive beauty salon. Guests can work out in the fitness center, take yoga or spinning classes, or play a game of tennis or squash.

The Four Seasons is located minutes away from the central business district, embassies, shopping and attractions as well as a short 20-minute drive from the airport. The renowned Museum of Islamic Arts is only a 10-minute drive.

For stays between July 9th and September 30th:
Kindly allow us to inform you that starting from July 9, we will be enhancing our outdoor pool facilities. One of the main pools will not be available and access to water facilities might be partially limited. An occasional noise in the pool area might occur from 8:00 am to 4:00 pm on weekdays and from 9am to 4pm on Saturdays. No work will be conducted on Friday. Other pools (family and kids pools) and beach areas will remain open.","The Corniche, P.O. Box 24665 Doha, Qatar",25.32453504,51.53894663,{},446829,8.9,https://www.booking.com/hotel/qa/four-seasons-doha.en-gb.html
Marriott Executive Apartments City Center Doha,"Located at the north end of Corniche Bay, Marriott Executive Apartments City Center Doha offers stunning views of the Arabian Gulf. It features an indoor and outdoor pool, a fully equipped gym and a sauna.

All self-catering, air-conditioned apartments feature a stylish décor and free Wi-Fi. Each apartment offers a living room with a dining area and a kitchen complete with kitchenware. Facilities include a flat-screen TV, a washing machine and a minibar.

Situated in the Diplomatic district, Marriott Executive Apartments City Center Doha is a 2-minute walk from City Centre Shopping mall. Souq Waqif with its traditional markets is 10 minutes by car. Qatar Islamic Museum is a 12-minute drive away.","Diplomatic Area, PO Box 24946. Doha, Qatar, 24946 Doha, Qatar",25.32778861,51.53028846,{},453392,8,https://www.booking.com/hotel/qa/rama-residences-doha-west-bay.en-gb.html
The Royal Riviera Hotel Doha,"You're eligible for a Genius discount at The Royal Riviera Hotel Doha! To save at this property, all you have to do is 
sign in
.


 
Located along the Corniche, The Royal Riviera Hotel Doha overlooks the Arabian Gulf. It offers free WiFi, a gym and a rooftop swimming pool with a sundeck. Souq Waqif is 10 minutes away by car.

All accommodation at The Royal Riviera Hotel Doha features air conditioning and a modern décor. Fitted with carpeted, each room and suite has a minibar and a private bathroom stocked with free toiletries. Some offer sea and city views.

You can dine at Restaurant International, which serves a variety of Arabic and international specialities. It presents a buffet and an à la carte menu, and provides a 24-hour room service.

After a workout, you can take a swim in the pool or relax by the terrace. For a fee, you can enjoy a massage at the spa. The tour desk can arrange local excursions.

Business District and West Bay are a 10-minute drive from The Royal Riviera Hotel Doha. You can drive to City Centre Mall in 10 minutes, and the hotel directly faces the Museum of Islamic Arts. Doha International Airport is 10 minutes away by car.","Al Saflya street , Old Salateh , Doha , 0000 Doha, Qatar",25.28888557,51.54220551,{},493668,7.4,https://www.booking.com/hotel/qa/royal-riviera-doha.en-gb.html
Saray Musheireb Hotel and Suites,"You're eligible for a Genius discount at Saray Musheireb Hotel and Suites! To save at this property, all you have to do is 
sign in
.


 
Located in Central Doha, Saray Musheireb Hotel features modern accommodations. It offers an indoor swimming pool, a fitness centre and free WiFi in some areas. Souq Waqif is a 10-minute drive away.

All apartments are fitted with carpeted floors. Each suite offers a living room with a satellite flat-screen TV, a dining area and a kitchenette. The bathroom is fitted with a shower.

The Corniche is a 10-minute drive and Doha International Airport is 15 minutes away by car .

Hotel offer also Conference Facilities for meetings with 14 capacities that includes a flip chart, projector and white board which is not costly that can be book directly at the Hotel.","Al Meyyah Street, 0329 Doha, Qatar",25.282641,51.521608,{},684190,6.6,https://www.booking.com/hotel/qa/saray-mshereb.en-gb.html
Zubarah Hotel,"You're eligible for a Genius discount at Zubarah Hotel! To save at this property, all you have to do is 
sign in
.


 
Luxury boutique hotel offering 5 star service situated in Doha, Zubarah Hotel Doha offers elegantly appointed accommodations with modern décor. It features a spa, a fitness center and a restaurant. Free WiFi access is available.

All rooms are fitted with carpeted floors and feature a city view. Each one offers a flat-screen TV, a desk and a wardrobe. The suite includes a living room with sofa. The bathrooms are fitted with a shower and a bath.

At Zubarah Hotel Doha you will find a 24-hour front desk. Other facilities offered include meeting facilities, a tour desk and luggage storage.

Souq Waqif, with its traditional markets, is 3 km from Zubarah Hotel Doha. Guests can take a stroll on Corniche promenade which is 8 km away. Free private parking is possible on site.","Al Rawabi Street , Al Muntazah , PO Box – 23278, 23278 Doha, Qatar",25.270127,51.517762,{},684776,8.8,https://www.booking.com/hotel/qa/zubarah-boutique-doha.en-gb.html
Banana Island Resort Doha by Anantara,"Situated on Banana Island, a 20-minute luxury ferry ride from Doha, Banana Island Resort features 800-metre private beach, Anantara Spa, 9 dining options and a lagoon pool. A cinema theatre is also available for guests entertainment.

The elegant accommodation is decorated with Arabic design and features a view of the Arabian Sea. Each includes a flat-screen TV, an outdoor seating area and a minibar. The villas comes with a large living room. The bathroom has Anantara signature amenities, a bathtub and a shower.

Savoury dining options includes Riva a contemporary Italian restaurant that serves delectable fresh seafood and meat dishes in a trattoria setting. Al Nahham serves aromatic Arabic-Mediterranean cuisine with panoramic view over Doha skyline. Exotic mocktails are served by the pool bar.

A golf course and a tennis court are available near the property. To keep the younger guests entertained, Cool Mint Children’s Club and Peppermint Teens’ Club have a wide range of toys and interactive games.

Guests can visit the Corniche promenade and Souq Waqif which are 20 minutes from Banana Island by ferry. Doha International Airport is 5 km away from the property. A luxury limousine service along with a catamaran ferry can be arranged with the hotel.

Ferry boat timings from port to our resort from 1 pm to 7 pm and the same from the resort to the port.","Banana Island, Doha, Qatar",25.29753824,51.64546788,{},1097168,8.5,https://www.booking.com/hotel/qa/banana-island-resort-doha-by-anantara.en-gb.html
Oryx Airport Hotel -Transit Only,"Featuring a lap pool and free WiFi, Oryx Airport Hotel offers accommodation at Hamad International Airport, Doha.

The rooms at Oryx Airport Hotel provide travelers with a flat-screen TV, an alarm clock and a laptop safe. An electric kettle and a minibar are also included. The private bathroom comes with a bathrobe and a hairdryer.

Activities including squash and a gym are offered. The spa at Oryx Airport Hotel offers a hot tub and massage treatments at a surcharge.

The 24-front desk offers currency exchange service. A gift shop and a mini-market are available on site.","Hamad International Airport, Doha, Qatar",25.25838777,51.61632299,{},1122569,8.7,https://www.booking.com/hotel/qa/the-airport.en-gb.html
"Marsa Malaz Kempinski, The Pearl","Located in an island at The Pearl- Qatar, Marsa Malaz Kempinski, The Pearl - Doha offers a private beach, outdoor pools and a Spa by Clarins. This five-star seaside spa and resort features palatial corridors, free WiFi. It also offers a tennis court and there is two padel courts on property.

All 281 rooms and suites feature fine European architecture blended with traditional Arabian elements. Each one includes a balcony or a terrace overlooking the Arabian Gulf, The Pearl or the property surroundings. Featuring a bath, private bathroom also comes with a hairdryer and bathrobes.

At Marsa Malaz Kempinski, The Pearl - Doha you will find 11 fine restaurants and lounges serving diverse global authentic cuisines to suit all tastes. It houses a cigar lounge and a jazz house.

The waterfront destination features meeting facilities including Palazzo Ballroom, the Venezia Ballroom and six meeting rooms with a separate entrance. The resort offers a Kids Club, watersport activities and a health club.

Qatar International Exhibition Centre is 4 km from the hotel and Qatar Sports Club Stadium is 10 minutes away by car. Hamad International Airport is located 15 km from the property. The property is 4 km from Doha Golf Club.","Costa Malaz , Marsa Malaz Island, The Pearl, Doha, Qatar",25.37635,51.54947,{},1180595,8.4,https://www.booking.com/hotel/qa/marsa-malaz-kempinski-the-pearl-doha.en-gb.html
Tourist Hotel,"You're eligible for a Genius discount at Tourist Hotel! To save at this property, all you have to do is 
sign in
.


 
Just a 2-minute walk from the Corniche Promenade and a 5-minute walk from Souq Waqif, Tourist Hotel is located in Doha. Free WiFi access is available. This property offers a gym and a restaurant with a 24-hour room service.

Each room here will provide you with a flat-screen TV, air conditioning and a minibar. Complete with a refrigerator, the dining area also has an electric kettle. Featuring a shower, private bathroom also comes with a bath and a hairdryer. Extras include satellite channels and cable channels.

At Tourist Hotel you will find a 24-hour front desk and a mini-market. Other facilities offered at the property include meeting facilities, a shared lounge and a ticket service. The property offers free parking.

The hotel is 2 km from Diwan Emiri Royal Palace. Doha International Airport is 15 minutes by car.","Old Salatah, Doha, Qatar",25.28810149,51.54681891,{},1189884,8,https://www.booking.com/hotel/qa/tourist.en-gb.html
"Crowne Plaza Doha West Bay, an IHG Hotel","Located in West Bay, Crowne Plaza Doha West Bay is a 5-star property that offers elegantly furnished room with free WiFi, a spa and a gym.

All the rooms at Crowne Plaza Doha West Bay include a flat-screen TV and a minibar. The suite is fitted with a living room. The bathroom includes a bath or a shower.

At Crowne Plaza Doha West Bay, guests can enjoy a delicious meal at Nidaaya all-day dining restaurant and relax and unwind with some tasty bites at Riqqa Cafe. Guest can choose additional meal options in the property's third party run outlets as well.

The hotel is a 10 minute drive from Katara Cultural Village. It is 5 minutes away by car from Doha City Centre and Doha Exhibition and Convention Centre and DECC Metro Station. Hamad International Airport is a 15 minute drive away.","61 West Bay Lagoon Street, 21336 Doha, Qatar",25.328099,51.532865,{},1199459,8.4,https://www.booking.com/hotel/qa/crowne-plaza-doha-west-bay.en-gb.html
Warwick Doha,"You're eligible for a Genius discount at Warwick Doha! To save at this property, all you have to do is 
sign in
.


 
Warwick Hotel is conveniently located in the heart of Doha city, precisely in Al Sadd area; the hotel is just a few minutes’ walk to Hamad Hospital, a short drive to some of the major attractions of the city like the Corniche & Souq Waqif, and with an easy access to major malls of Doha like the City Center and Villaggio. Aspire Zone is just a 10 minute drive away, and Hamad International Airport is within a 20 minute drive.

The air-conditioned rooms at Warwick Doha hotel blend modern design with classic Arabian touches. Each includes a flat-screen HD TV, a work desk and a tea/coffee maker. A minibar and a safety deposit box are also included.

Dining options include a varied menu in a relaxing ambiance beside the pool at Rooftop Grill. Fusion Italian Restaurant serves authentic tastes of Arabic ,Mexican, Indian and Italy that comprise classic recipes and modern twists.

Relaxing massage treatments from around the world can be enjoyed at The Spa. Guests can also work out at the fitness center and use the steam chamber. A beauty salon is also featured.

Museum of Islamic Art, Souq Waqif and City Center Mall are 15 minutes away by taxi. Porto Arabia Marina is 12 km from the property. Hamad International is 25 minutes' drive away.

Fusion  Italian Restaurant serves authentic tastes of Arabic ,Mexican, Indian and Italy that comprise classic recipes and modern twists.","Sports Signal , Al Rayyan Road, Al Sadd Area., 24483 Doha, Qatar",25.29153702,51.49853647,{},1256332,8.3,https://www.booking.com/hotel/qa/warwick-doha.en-gb.html
Doha Dynasty Hotel,"You're eligible for a Genius discount at Doha Dynasty Hotel! To save at this property, all you have to do is 
sign in
.


 
Featuring 3-star accommodation, Doha Dynasty Hotel is located in Doha, 1.9 km from Qatar National Museum and 2 km from Diwan Emiri Royal Palace. With a restaurant, the 3-star hotel has air-conditioned rooms with free WiFi. The accommodation provides airport transfers, while a car rental service is also available.

At the hotel, rooms include a desk. At Doha Dynasty Hotel each room includes bed linen and towels.

The accommodation offers an Asian or vegetarian breakfast.

Around the clock guidance is available at the reception, where staff speak Arabic, English and Hindi.

Al Arabi Sports Club is 4 km from Doha Dynasty Hotel, while Qatar Sports Club Stadium is 5.7 km away. The nearest airport is Doha International Airport, 4 km from the hotel.","Al Mahar Street ,Opposite Doha Sports Stadium , 999 Doha, Qatar",25.28410155,51.53754652,{},1283777,6.8,https://www.booking.com/hotel/qa/doha-dynasty.en-gb.html
Golden Ocean Hotel,"Located just 1 km from the corniche, the property offers a temperature controlled rooftop pool with amazing views of Doha skyline and the corniche. Free WiFi is available throughout the entire property.

All rooms feature a flat-screen TV and a work desk. Some rooms include a living room area. The private bathrooms are fitted with a shower and offer free toiletries.

The property's multi-cuisine restaurant offers daily International buffet and Ala Carte with 24 hours room service.  Kids can enjoy the play area located next to the restaurant. The grand lobby has a comfortable sitting area with complimentary Arabic Tea/Coffee round the clock.

Origins Gentlemen Spa provides Massage & Spa services with economical rates. There is a fully fledged gym with a professional trainer. Guests can book city tours, limousine services, desert safaris and dhow cruises with the hotel's tour desk.

The property is 2km away from Souq Waqif, Museum of Islamic arts, MIA park, Gold Souq, Al Souq and Bank street. Hamad International Airport is a 15-minute drive from the property.","Al Meena St. Doha, Qatar, Doha, Qatar",25.28590324,51.54447466,{},1338743,7.6,https://www.booking.com/hotel/qa/golden-ocean.en-gb.html
JW Marriott Marquis City Center Doha,"Towering 50 stories over the fashionable West Bay district, JW Marriott Marquis City Center Doha is located in the heart of Qatar’s commercial and financial center with easy access to the business and diplomatic areas and a walking distance to Doha Exhibition and Convention Center (DECC), and the hotel is attached to Doha City Center mall.

Each of the 272 modern guestrooms and suites features a warm, stylish design and floor-to-ceiling windows that let in an abundance of natural light and showcase scenic views of the city and the Arabian Gulf beyond.

Sophisticated cuisines in vibrant restaurants and bars await to be discovered, from the interactive all-day dining experience at Sridan to authentic South American favorites at Fuego, beautifully designed pastries at La Maison Martinez, light refreshments at the al fresco Pool Bar, signature concoctions and live piano entertainment at The Den and the relaxing atmosphere of the Shisha Terrace. JW Marriott Marquis City Center Doha's pride is located on the 43rd and 44th floors - the award-winning Pan-Asian Restaurant Shanghai Club, with breathtaking views of the city.

The property offers free WiFi in all areas and a large lagoon-shaped aquamarine pool. Guests are spoilt for choice with recreational facilities, which include a fully equipped 24-hour fitness center, jacuzzi, steam, and sauna rooms. Quan Spa features 8 treatment rooms and a hydrotonic outdoor pool that provide a unique and relaxing wellness experience.

The property can host corporate functions and social events, with the grand, pillar-less Ballroom, and eight smaller meeting rooms grouped around a central pre-function area.

Only a 20-minute drive from Hamad International Airport, the hotel is close to several attractions, such as the Museum of Islamic Art and the Souq Waqif.","Conference Centre Street, West Bay, P.O. Box 9282, Doha, Qatar",25.32503932,51.53327376,{},1343391,8.8,https://www.booking.com/hotel/qa/jw-marriott-marquis-city-center-doha.en-gb.html
Asherij Hotel,"You're eligible for a Genius discount at Asherij Hotel! To save at this property, all you have to do is 
sign in
.


 
ASHERIJ Hotel provides first-class service and a dedicated team committed to meet the specific hospitality needs of business and leisure travelers. The property features a restaurant and free private parking on site.

The air-conditioned rooms are decorated with elegant colours. Each has a flat-screen TV, a desk and electric kettle. Some rooms come with a seating area to relax. The bathroom has a hairdryer and a shower.

Guests can dine at the on-site restaurant or go for a work out at the fitness centre. Other facilities include tour desk and car rental. Luggage storage service and grocery delivery service are also extended.

Souq Waqif is 2.6 km from Asherij Hotel, while Qatar Sports Club Stadium is 3.8 km from the property. The nearest airport is Hamad International Airport, 11 km from the property.","Al Saad Area,Al Quds St, Doha, Qatar",25.28225894,51.50784642,{},1365417,8,https://www.booking.com/hotel/qa/ashreg.en-gb.html
